ایستگاه,تاریخ,SO2 ppb
شهرداری.منطقه22,1401/06/10,6
شهرداری.منطقه22,1401/06/11,5
شهرداری.منطقه22,1401/06/12,5
شهرداری.منطقه22,1401/06/13,5
شهرداری.منطقه22,1401/06/14,6
شهرداری.منطقه22,1401/06/15,5
شهرداری.منطقه22,1401/06/16,4
شهرداری.منطقه22,1401/06/17,4
شهرداری.منطقه22,1401/06/18,5
شهرداری.منطقه22,1401/06/19,5
شهرداری.منطقه22,1401/06/20,4
شهرداری.منطقه22,1401/06/21,7
شهرداری.منطقه22,1401/06/22,7
شهرداری.منطقه22,1401/06/23,8
شهرداری.منطقه22,1401/06/24,6
شهرداری.منطقه22,1401/06/25,4
شهرداری.منطقه22,1401/06/26,5
شهرداری.منطقه22,1401/06/27,5
شهرداری.منطقه22,1401/06/28,7
شهرداری.منطقه22,1401/06/29,6
شهرداری.منطقه22,1401/06/30,4
شهرداری.منطقه22,1401/06/31,5
شهرداری.منطقه22,1401/07/01,4
شهرداری.منطقه22,1401/07/02,6
شهرداری.منطقه22,1401/07/03,5
شهرداری.منطقه22,1401/07/04,4
شهرداری.منطقه22,1401/07/05,5
شهرداری.منطقه22,1401/07/06,6
شهرداری.منطقه22,1401/07/07,5
شهرداری.منطقه22,1401/07/08,4
شهرداری.منطقه22,1401/07/09,5
شهرداری.منطقه22,1401/07/10,4
شهرداری.منطقه22,1401/07/11,6
شهرداری.منطقه22,1401/07/12,4
شهرداری.منطقه22,1401/07/13,4
شهرداری.منطقه22,1401/07/14,5
شهرداری.منطقه22,1401/07/15,4
شهرداری.منطقه22,1401/07/16,5
شهرداری.منطقه22,1401/07/17,5
شهرداری.منطقه22,1401/07/18,5
شهرداری.منطقه22,1401/07/19,7
شهرداری.منطقه22,1401/07/20,5
شهرداری.منطقه22,1401/07/21,5
شهرداری.منطقه22,1401/07/22,4
شهرداری.منطقه22,1401/07/23,6
شهرداری.منطقه22,1401/07/24,6
شهرداری.منطقه22,1401/07/25,5
شهرداری.منطقه22,1401/07/26,5
شهرداری.منطقه22,1401/07/27,4
شهرداری.منطقه22,1401/07/28,5
شهرداری.منطقه22,1401/07/29,6
شهرداری.منطقه22,1401/07/30,5
شهرداری.منطقه22,1401/08/01,5
شهرداری.منطقه22,1401/08/02,4
شهرداری.منطقه22,1401/08/03,4
شهرداری.منطقه22,1401/08/04,5
شهرداری.منطقه22,1401/08/05,5
شهرداری.منطقه22,1401/08/06,5
شهرداری.منطقه22,1401/08/07,5
شهرداری.منطقه22,1401/08/08,5
شهرداری.منطقه22,1401/08/09,4
شهرداری.منطقه22,1401/08/10,5
شهرداری.منطقه22,1401/08/11,5
شهرداری.منطقه22,1401/08/12,4
شهرداری.منطقه22,1401/08/13,5
شهرداری.منطقه22,1401/08/14,5
شهرداری.منطقه22,1401/08/15,5
شهرداری.منطقه22,1401/08/16,4
شهرداری.منطقه22,1401/08/17,7
شهرداری.منطقه22,1401/08/18,5
شهرداری.منطقه22,1401/08/19,5
شهرداری.منطقه22,1401/08/20,4
شهرداری.منطقه22,1401/08/21,6
شهرداری.منطقه22,1401/08/22,5
شهرداری.منطقه22,1401/08/23,5
شهرداری.منطقه22,1401/08/24,7
شهرداری.منطقه22,1401/08/25,8
شهرداری.منطقه22,1401/08/26,4
شهرداری.منطقه22,1401/08/27,5
شهرداری.منطقه22,1401/08/28,6
شهرداری.منطقه22,1401/08/29,7
شهرداری.منطقه22,1401/08/30,5
شهرداری.منطقه22,1401/09/01,5
شهرداری.منطقه22,1401/09/02,6
شهرداری.منطقه22,1401/09/03,6
شهرداری.منطقه22,1401/09/04,7
شهرداری.منطقه22,1401/09/05,5
شهرداری.منطقه22,1401/09/06,4
شهرداری.منطقه22,1401/09/07,9
شهرداری.منطقه22,1401/09/08,7
شهرداری.منطقه22,1401/09/09,8
شهرداری.منطقه22,1401/09/10,5
شهرداری.منطقه22,1401/09/11,7
شهرداری.منطقه22,1401/09/12,8
شهرداری.منطقه22,1401/09/13,3
شهرداری.منطقه22,1401/09/14,4
شهرداری.منطقه22,1401/09/15,6
شهرداری.منطقه22,1401/09/16,5
شهرداری.منطقه22,1401/09/17,11
شهرداری.منطقه22,1401/09/18,7
شهرداری.منطقه22,1401/09/19,10
شهرداری.منطقه22,1401/09/20,8
شهرداری.منطقه22,1401/09/21,9
شهرداری.منطقه22,1401/09/22,37
شهرداری.منطقه22,1401/09/23,39
شهرداری.منطقه22,1401/09/24,33
شهرداری.منطقه22,1401/09/25,18
شهرداری.منطقه22,1401/09/26,12
شهرداری.منطقه22,1401/09/27,9
شهرداری.منطقه22,1401/09/28,6
شهرداری.منطقه22,1401/09/29,10
شهرداری.منطقه22,1401/09/30,7
شهرداری.منطقه22,1401/10/01,14
شهرداری.منطقه22,1401/10/02,11
شهرداری.منطقه22,1401/10/03,5
شهرداری.منطقه22,1401/10/04,7
شهرداری.منطقه22,1401/10/05,6
شهرداری.منطقه22,1401/10/06,6
شهرداری.منطقه22,1401/10/07,7
شهرداری.منطقه22,1401/10/08,13
شهرداری.منطقه22,1401/10/09,11
شهرداری.منطقه22,1401/10/10,9
